utc_timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency
2015-04-13T00:45:00Z,39623.36,40074.85
2015-04-13T01:00:00Z,39588.66,39990.55
2015-04-13T01:15:00Z,39521.09,40502.05
2015-04-13T01:30:00Z,39571.27,40263.43
2015-04-13T01:45:00Z,39987.99,40912.41
2015-04-13T02:00:00Z,41250.42,41599.74
2015-04-13T02:15:00Z,42008.77,41926.02
2015-04-13T02:30:00Z,42832.97,42725.27
2015-04-13T02:45:00Z,43744.47,43485.99
2015-04-13T03:00:00Z,45689.17,44987.22
2015-04-13T03:15:00Z,46583.58,46065.91
2015-04-13T03:30:00Z,48242.98,47650.53
2015-04-13T03:45:00Z,49912.42,49403.76
2015-04-13T04:00:00Z,53302.5,52769.14
2015-04-13T04:15:00Z,56015.59,54581.36
2015-04-13T04:30:00Z,57328.23,56140.0
2015-04-13T04:45:00Z,58249.86,57500.56
2015-04-13T05:00:00Z,60101.28,59221.89
2015-04-13T05:15:00Z,61315.6,60412.64
2015-04-13T05:30:00Z,62285.28,61000.54
2015-04-13T05:45:00Z,63105.67,62195.0
2015-04-13T06:00:00Z,63586.38,63215.27
2015-04-13T06:15:00Z,63838.51,63889.94
2015-04-13T06:30:00Z,64269.27,63997.61
2015-04-13T06:45:00Z,64195.82,64511.49
2015-04-13T07:00:00Z,64031.07,64442.82
2015-04-13T07:15:00Z,64403.01,64290.91
2015-04-13T07:30:00Z,64987.89,65249.01
2015-04-13T07:45:00Z,65173.94,65475.34
2015-04-13T08:00:00Z,65409.3,65165.06
2015-04-13T08:15:00Z,66148.35,65198.6
2015-04-13T08:30:00Z,66159.06,65805.69
2015-04-13T08:45:00Z,66194.57,66014.55
2015-04-13T09:00:00Z,66592.51,66556.52
2015-04-13T09:15:00Z,67250.86,66669.16
2015-04-13T09:30:00Z,67504.44,67067.21
2015-04-13T09:45:00Z,67382.66,67180.14
2015-04-13T10:00:00Z,66946.0,66169.08
2015-04-13T10:15:00Z,66849.7,65998.95
2015-04-13T10:30:00Z,66554.86,65690.86
2015-04-13T10:45:00Z,66731.55,65602.37
2015-04-13T11:00:00Z,67125.7,66011.91
2015-04-13T11:15:00Z,66737.79,65458.5
2015-04-13T11:30:00Z,66277.63,65411.12
2015-04-13T11:45:00Z,65472.21,64380.26
2015-04-13T12:00:00Z,65172.45,64400.8
2015-04-13T12:15:00Z,64853.83,64542.01
2015-04-13T12:30:00Z,64751.85,64423.65
2015-04-13T12:45:00Z,64206.36,63863.2
2015-04-13T13:00:00Z,63960.94,64194.09
2015-04-13T13:15:00Z,63897.38,63952.75
2015-04-13T13:30:00Z,63621.7,63239.64
2015-04-13T13:45:00Z,63333.85,62278.87
2015-04-13T14:00:00Z,62259.71,62031.84
2015-04-13T14:15:00Z,61610.31,61367.18
2015-04-13T14:30:00Z,61363.95,60968.75
2015-04-13T14:45:00Z,61115.22,60698.53
2015-04-13T15:00:00Z,60575.59,61151.78
2015-04-13T15:15:00Z,60343.32,61006.17
2015-04-13T15:30:00Z,60469.51,61174.2
2015-04-13T15:45:00Z,60632.33,61011.57
2015-04-13T16:00:00Z,60135.45,61159.5
2015-04-13T16:15:00Z,60062.01,60884.43
2015-04-13T16:30:00Z,60349.46,61394.42
2015-04-13T16:45:00Z,60121.44,61960.88
2015-04-13T17:00:00Z,60705.02,62026.79
2015-04-13T17:15:00Z,60345.34,61530.84
2015-04-13T17:30:00Z,60289.48,61717.86
2015-04-13T17:45:00Z,60043.49,61607.08
2015-04-13T18:00:00Z,60025.57,61012.0
2015-04-13T18:15:00Z,60328.16,61172.13
2015-04-13T18:30:00Z,60647.0,60663.91
2015-04-13T18:45:00Z,60463.05,59902.76
2015-04-13T19:00:00Z,59437.51,59342.66
2015-04-13T19:15:00Z,58430.47,58939.9
2015-04-13T19:30:00Z,57529.37,57791.64
2015-04-13T19:45:00Z,56586.3,56796.06
2015-04-13T20:00:00Z,56389.62,56322.7
2015-04-13T20:15:00Z,54976.07,55022.25
2015-04-13T20:30:00Z,53806.92,53635.66
2015-04-13T20:45:00Z,52720.18,52408.52
2015-04-13T21:00:00Z,51278.37,51068.71
2015-04-13T21:15:00Z,50273.18,49688.68
2015-04-13T21:30:00Z,49175.93,48463.02
2015-04-13T21:45:00Z,48057.79,47661.04
2015-04-13T22:00:00Z,47240.39,47735.29
2015-04-13T22:15:00Z,46647.41,47053.57
2015-04-13T22:30:00Z,46021.84,46463.77
2015-04-13T22:45:00Z,45414.49,46042.93
2015-04-13T23:00:00Z,44709.55,45404.82
2015-04-13T23:15:00Z,44468.83,45113.53
2015-04-13T23:30:00Z,44124.47,44681.81
2015-04-13T23:45:00Z,43894.74,44358.94
2015-04-14T00:00:00Z,43563.3,44279.9
2015-04-14T00:15:00Z,43440.51,44031.08
2015-04-14T00:30:00Z,43493.79,44215.83
2015-04-14T00:45:00Z,43719.95,44070.41
2015-04-14T01:00:00Z,43908.57,43988.31
2015-04-14T01:15:00Z,44382.18,44453.51
2015-04-14T01:30:00Z,44684.28,44641.24
2015-04-14T01:45:00Z,44718.0,44869.58
2015-04-14T02:00:00Z,45242.05,45330.71
2015-04-14T02:15:00Z,45557.6,45775.36
2015-04-14T02:30:00Z,46295.42,46370.86
2015-04-14T02:45:00Z,46760.44,46915.12
2015-04-14T03:00:00Z,48129.53,48069.05
2015-04-14T03:15:00Z,49059.27,48744.55
2015-04-14T03:30:00Z,50251.95,49817.6
2015-04-14T03:45:00Z,51715.15,51222.22
2015-04-14T04:00:00Z,54758.74,54180.93
2015-04-14T04:15:00Z,57039.93,56089.7
2015-04-14T04:30:00Z,58365.17,57449.09
2015-04-14T04:45:00Z,59630.83,58476.42
2015-04-14T05:00:00Z,61113.76,56902.08
2015-04-14T05:15:00Z,62004.68,62187.2
2015-04-14T05:30:00Z,62668.23,62742.68
2015-04-14T05:45:00Z,63717.8,63883.76
2015-04-14T06:00:00Z,64510.04,65003.72
2015-04-14T06:15:00Z,62824.96,65712.35
2015-04-14T06:30:00Z,63004.15,65438.57
2015-04-14T06:45:00Z,63091.74,66251.71
2015-04-14T07:00:00Z,62782.43,66079.39
2015-04-14T07:15:00Z,64795.09,65687.77
2015-04-14T07:30:00Z,65532.62,66835.66
2015-04-14T07:45:00Z,65923.46,67242.72
2015-04-14T08:00:00Z,66145.74,66748.35
2015-04-14T08:15:00Z,66485.72,66539.13
2015-04-14T08:30:00Z,66832.31,67293.67
2015-04-14T08:45:00Z,66792.29,67406.08
2015-04-14T09:00:00Z,67344.17,68051.16
2015-04-14T09:15:00Z,67760.05,68161.67
2015-04-14T09:30:00Z,68447.23,68463.88
2015-04-14T09:45:00Z,68309.52,68563.34
2015-04-14T10:00:00Z,67516.77,67507.47
2015-04-14T10:15:00Z,67287.73,67377.58
2015-04-14T10:30:00Z,67202.16,67354.5
2015-04-14T10:45:00Z,67328.83,67530.7
2015-04-14T11:00:00Z,67766.73,67251.79
2015-04-14T11:15:00Z,67183.2,66973.97
2015-04-14T11:30:00Z,66708.64,66837.39
2015-04-14T11:45:00Z,66056.58,65422.19
2015-04-14T12:00:00Z,65819.13,65651.87
2015-04-14T12:15:00Z,65909.26,65771.57
2015-04-14T12:30:00Z,65525.43,65663.71
2015-04-14T12:45:00Z,65131.39,64815.47
2015-04-14T13:00:00Z,65037.49,64918.43
2015-04-14T13:15:00Z,64920.6,64773.31
2015-04-14T13:30:00Z,64286.28,64020.35
2015-04-14T13:45:00Z,63756.4,62978.75
2015-04-14T14:00:00Z,62992.6,62914.2
2015-04-14T14:15:00Z,62526.87,62366.85
2015-04-14T14:30:00Z,61746.19,62076.25
2015-04-14T14:45:00Z,61523.12,61854.62
2015-04-14T15:00:00Z,61396.11,62088.1
2015-04-14T15:15:00Z,61296.63,61814.36
2015-04-14T15:30:00Z,61153.14,61896.7
2015-04-14T15:45:00Z,61190.23,61851.03
2015-04-14T16:00:00Z,60693.48,62023.08
2015-04-14T16:15:00Z,60290.97,61828.44
2015-04-14T16:30:00Z,60483.48,62348.26
2015-04-14T16:45:00Z,60757.55,62194.53
2015-04-14T17:00:00Z,60622.29,62542.61
2015-04-14T17:15:00Z,60377.38,62116.52
2015-04-14T17:30:00Z,60403.94,62024.67
2015-04-14T17:45:00Z,60459.35,61981.36
2015-04-14T18:00:00Z,60542.53,61660.05
2015-04-14T18:15:00Z,60638.11,61717.18
2015-04-14T18:30:00Z,60693.79,61480.73
2015-04-14T18:45:00Z,60391.18,60443.31
2015-04-14T19:00:00Z,60143.07,59811.71
2015-04-14T19:15:00Z,59340.29,59696.08
2015-04-14T19:30:00Z,58304.62,58394.58
2015-04-14T19:45:00Z,56979.36,57170.94
2015-04-14T20:00:00Z,56507.5,56823.9
2015-04-14T20:15:00Z,55534.57,55758.38
2015-04-14T20:30:00Z,54187.29,54400.72
2015-04-14T20:45:00Z,53040.22,53175.71
2015-04-14T21:00:00Z,51985.47,51721.41
2015-04-14T21:15:00Z,50603.6,50457.97
2015-04-14T21:30:00Z,49353.91,49501.58
2015-04-14T21:45:00Z,48762.37,48568.03
2015-04-14T22:00:00Z,47422.94,45644.83
2015-04-14T22:15:00Z,46330.44,44975.78
2015-04-14T22:30:00Z,45542.23,44372.51
2015-04-14T22:45:00Z,44998.33,43787.1
2015-04-14T23:00:00Z,44487.77,43218.16
2015-04-14T23:15:00Z,44106.09,42784.22
2015-04-14T23:30:00Z,43515.01,42481.04
2015-04-14T23:45:00Z,43435.92,42133.19
2015-04-15T00:00:00Z,43101.68,41684.76
2015-04-15T00:15:00Z,42834.27,41462.41
2015-04-15T00:30:00Z,42519.46,41494.38
2015-04-15T00:45:00Z,42911.27,41582.34
2015-04-15T01:00:00Z,43054.46,41700.84
2015-04-15T01:15:00Z,42991.35,41744.13
2015-04-15T01:30:00Z,43053.12,41919.34
2015-04-15T01:45:00Z,43328.37,42072.08
2015-04-15T02:00:00Z,44222.77,42571.36
2015-04-15T02:15:00Z,44581.48,42876.86
2015-04-15T02:30:00Z,45353.42,43457.93
2015-04-15T02:45:00Z,46082.36,44061.35
2015-04-15T03:00:00Z,47445.67,45198.6
2015-04-15T03:15:00Z,48504.08,45884.7
2015-04-15T03:30:00Z,49943.71,47177.92
2015-04-15T03:45:00Z,51748.42,48382.42
2015-04-15T04:00:00Z,54427.01,51028.37
2015-04-15T04:15:00Z,56291.24,52819.39
2015-04-15T04:30:00Z,57929.7,54294.93
2015-04-15T04:45:00Z,59141.83,55463.5
2015-04-15T05:00:00Z,61045.97,52728.22
2015-04-15T05:15:00Z,62059.59,57554.06
2015-04-15T05:30:00Z,63013.59,58120.64
2015-04-15T05:45:00Z,63846.03,59177.89
2015-04-15T06:00:00Z,64387.4,59679.68
2015-04-15T06:15:00Z,65007.79,60464.17
2015-04-15T06:30:00Z,65220.28,61022.58
2015-04-15T06:45:00Z,65126.46,61322.85
2015-04-15T07:00:00Z,65035.3,61346.39
2015-04-15T07:15:00Z,65527.24,61700.36
2015-04-15T07:30:00Z,65849.66,62223.77
2015-04-15T07:45:00Z,66038.23,62290.69
2015-04-15T08:00:00Z,66589.52,62231.89
2015-04-15T08:15:00Z,66952.45,62573.38
2015-04-15T08:30:00Z,67481.36,62836.77
2015-04-15T08:45:00Z,67966.02,63092.52
2015-04-15T09:00:00Z,68290.95,63418.55
2015-04-15T09:15:00Z,68866.53,63834.79
2015-04-15T09:30:00Z,69027.69,64198.41
2015-04-15T09:45:00Z,69141.31,64113.34
2015-04-15T10:00:00Z,67901.96,63786.97
2015-04-15T10:15:00Z,67666.96,63563.8
2015-04-15T10:30:00Z,67570.86,63392.1
2015-04-15T10:45:00Z,67441.16,63192.43
2015-04-15T11:00:00Z,67601.67,63295.78
2015-04-15T11:15:00Z,67360.7,62655.52
2015-04-15T11:30:00Z,66929.03,62439.27
2015-04-15T11:45:00Z,66086.22,61887.58
2015-04-15T12:00:00Z,66186.77,61438.83
2015-04-15T12:15:00Z,63869.85,61372.49
2015-04-15T12:30:00Z,63383.54,61260.3
2015-04-15T12:45:00Z,65403.45,60593.81
2015-04-15T13:00:00Z,65340.12,60544.69
2015-04-15T13:15:00Z,64614.61,60341.23
2015-04-15T13:30:00Z,63995.94,59662.76
2015-04-15T13:45:00Z,63570.45,59117.56
2015-04-15T14:00:00Z,63019.97,58534.2
2015-04-15T14:15:00Z,62487.58,58119.04
2015-04-15T14:30:00Z,62210.28,57813.32
2015-04-15T14:45:00Z,61703.35,57519.54
2015-04-15T15:00:00Z,61625.85,57889.96
2015-04-15T15:15:00Z,61555.2,57633.79
2015-04-15T15:30:00Z,61607.85,57620.12
2015-04-15T15:45:00Z,61519.15,57566.25
2015-04-15T16:00:00Z,60926.4,57556.36
2015-04-15T16:15:00Z,60733.46,57582.82
2015-04-15T16:30:00Z,61196.02,57770.11
2015-04-15T16:45:00Z,61137.24,58138.61
2015-04-15T17:00:00Z,61048.16,58366.6
2015-04-15T17:15:00Z,60866.43,58115.22
2015-04-15T17:30:00Z,60380.41,57890.86
2015-04-15T17:45:00Z,60297.58,57770.11
2015-04-15T18:00:00Z,59995.64,57392.35
2015-04-15T18:15:00Z,60630.88,57257.16
2015-04-15T18:30:00Z,61060.82,56868.67
2015-04-15T18:45:00Z,60807.02,56357.75
2015-04-15T19:00:00Z,60463.71,55874.18
2015-04-15T19:15:00Z,59254.24,55435.94
2015-04-15T19:30:00Z,58273.19,54521.86
2015-04-15T19:45:00Z,57079.36,53673.08
2015-04-15T20:00:00Z,56445.64,53378.3
2015-04-15T20:15:00Z,55749.76,52392.3
2015-04-15T20:30:00Z,54408.44,51149.27
2015-04-15T20:45:00Z,52851.21,49927.56
2015-04-15T21:00:00Z,51276.44,48653.55
2015-04-15T21:15:00Z,50138.89,47559.45
2015-04-15T21:30:00Z,49127.05,46745.4
2015-04-15T21:45:00Z,48468.55,45753.64
2015-04-15T22:00:00Z,47464.37,46518.2
2015-04-15T22:15:00Z,46858.93,45754.31
2015-04-15T22:30:00Z,46263.09,45212.41
2015-04-15T22:45:00Z,45441.65,44630.95
2015-04-15T23:00:00Z,44672.69,44037.78
2015-04-15T23:15:00Z,44159.01,43591.69
2015-04-15T23:30:00Z,43770.78,43304.03
2015-04-15T23:45:00Z,42917.65,43087.7
2015-04-16T00:00:00Z,42707.06,42658.85
2015-04-16T00:15:00Z,42649.26,42559.48
2015-04-16T00:30:00Z,42531.89,42622.72
2015-04-16T00:45:00Z,42805.05,42608.57
2015-04-16T01:00:00Z,42823.77,42845.77
2015-04-16T01:15:00Z,42899.96,42908.22
2015-04-16T01:30:00Z,42859.91,43078.63
2015-04-16T01:45:00Z,42873.36,43354.4
2015-04-16T02:00:00Z,43590.05,43827.79
2015-04-16T02:15:00Z,44052.26,44324.73
2015-04-16T02:30:00Z,44919.26,44856.07
2015-04-16T02:45:00Z,45890.71,45453.19
2015-04-16T03:00:00Z,46976.28,46744.8
2015-04-16T03:15:00Z,47954.32,47528.16
2015-04-16T03:30:00Z,49264.4,48855.56
2015-04-16T03:45:00Z,50944.58,50238.93
2015-04-16T04:00:00Z,53617.75,53223.43
2015-04-16T04:15:00Z,55592.16,55154.43
2015-04-16T04:30:00Z,57224.08,56842.57
2015-04-16T04:45:00Z,58401.26,58217.6
2015-04-16T05:00:00Z,60037.62,54748.05
2015-04-16T05:15:00Z,61130.33,56339.41
2015-04-16T05:30:00Z,61819.3,61920.77
2015-04-16T05:45:00Z,62734.31,62655.35
2015-04-16T06:00:00Z,63569.62,63417.54
2015-04-16T06:15:00Z,64203.78,63971.41
2015-04-16T06:30:00Z,64992.57,64059.54
2015-04-16T06:45:00Z,65410.88,64323.79
2015-04-16T07:00:00Z,65287.87,64117.0
2015-04-16T07:15:00Z,65622.02,64287.2
2015-04-16T07:30:00Z,65854.18,64836.61
2015-04-16T07:45:00Z,65672.22,65113.51
2015-04-16T08:00:00Z,66042.52,65343.21
2015-04-16T08:15:00Z,66171.19,65720.67
2015-04-16T08:30:00Z,66129.47,65996.68
2015-04-16T08:45:00Z,66363.45,66411.88
2015-04-16T09:00:00Z,66503.36,67013.7
2015-04-16T09:15:00Z,67082.06,67332.33
2015-04-16T09:30:00Z,67323.17,67590.51
2015-04-16T09:45:00Z,67263.07,67564.78
2015-04-16T10:00:00Z,66748.39,67047.14
2015-04-16T10:15:00Z,66585.33,66566.47
2015-04-16T10:30:00Z,66570.97,66708.17
2015-04-16T10:45:00Z,66386.35,66814.04
2015-04-16T11:00:00Z,66424.91,66794.29
2015-04-16T11:15:00Z,66181.98,66346.12
2015-04-16T11:30:00Z,65723.22,66111.9
2015-04-16T11:45:00Z,64919.85,65401.02
2015-04-16T12:00:00Z,64674.17,65238.23
2015-04-16T12:15:00Z,64351.53,65162.58
2015-04-16T12:30:00Z,64045.3,64971.12
2015-04-16T12:45:00Z,63818.55,64521.92
2015-04-16T13:00:00Z,63591.12,64079.56
2015-04-16T13:15:00Z,63262.14,63984.88
2015-04-16T13:30:00Z,62933.95,63278.45
2015-04-16T13:45:00Z,62256.16,62612.89
2015-04-16T14:00:00Z,61815.42,62207.12
2015-04-16T14:15:00Z,61243.8,61638.55
2015-04-16T14:30:00Z,61158.81,61249.97
2015-04-16T14:45:00Z,60789.35,61270.75
2015-04-16T15:00:00Z,60672.3,61374.39
2015-04-16T15:15:00Z,60781.75,61191.27
2015-04-16T15:30:00Z,60474.0,61196.08
2015-04-16T15:45:00Z,59918.62,60992.33
2015-04-16T16:00:00Z,59292.75,60708.0
2015-04-16T16:15:00Z,59344.51,60734.45
2015-04-16T16:30:00Z,59473.32,61003.71
2015-04-16T16:45:00Z,59460.86,61030.89
2015-04-16T17:00:00Z,59220.53,60983.27
2015-04-16T17:15:00Z,59111.92,60494.41
2015-04-16T17:30:00Z,59174.43,60400.57
2015-04-16T17:45:00Z,58993.53,60045.54
2015-04-16T18:00:00Z,58728.49,59891.07
2015-04-16T18:15:00Z,58857.35,59787.61
2015-04-16T18:30:00Z,58896.04,59575.95
2015-04-16T18:45:00Z,58938.76,58804.04
2015-04-16T19:00:00Z,58376.71,58346.37
2015-04-16T19:15:00Z,57410.02,57752.08
2015-04-16T19:30:00Z,56163.56,56616.57
2015-04-16T19:45:00Z,55499.33,55742.52
2015-04-16T20:00:00Z,54584.38,55194.05
2015-04-16T20:15:00Z,53634.98,54418.61
2015-04-16T20:30:00Z,52451.79,53167.54
2015-04-16T20:45:00Z,51164.3,51912.75
2015-04-16T21:00:00Z,49916.72,50562.54
2015-04-16T21:15:00Z,48672.23,49397.05
2015-04-16T21:30:00Z,47795.38,48347.12
2015-04-16T21:45:00Z,46906.57,47369.93
2015-04-16T22:00:00Z,45591.34,47294.74
2015-04-16T22:15:00Z,44611.9,46479.47
2015-04-16T22:30:00Z,44140.2,45921.28
2015-04-16T22:45:00Z,43648.39,45288.57
2015-04-16T23:00:00Z,42985.09,44747.09
2015-04-16T23:15:00Z,42391.88,44244.87
2015-04-16T23:30:00Z,42230.07,43986.91
2015-04-16T23:45:00Z,41693.26,43706.03
2015-04-17T00:00:00Z,41370.95,43255.17
2015-04-17T00:15:00Z,41274.61,43099.61
2015-04-17T00:30:00Z,41577.0,43158.33
2015-04-17T00:45:00Z,41503.91,43147.52
2015-04-17T01:00:00Z,41778.67,43355.27
2015-04-17T01:15:00Z,41886.19,43446.78
2015-04-17T01:30:00Z,41990.48,43591.19
2015-04-17T01:45:00Z,42305.39,43808.39
2015-04-17T02:00:00Z,42676.63,44326.01
2015-04-17T02:15:00Z,43041.82,44702.32
2015-04-17T02:30:00Z,43675.4,45192.52
2015-04-17T02:45:00Z,44461.85,45758.08
2015-04-17T03:00:00Z,45942.18,46774.74
2015-04-17T03:15:00Z,46774.81,47555.25
2015-04-17T03:30:00Z,47987.03,48766.41
2015-04-17T03:45:00Z,49687.6,50090.1
2015-04-17T04:00:00Z,52430.54,52993.61
2015-04-17T04:15:00Z,54046.71,54853.8
2015-04-17T04:30:00Z,55728.06,56349.82
2015-04-17T04:45:00Z,57122.58,57590.62
2015-04-17T05:00:00Z,58796.63,59165.05
2015-04-17T05:15:00Z,60040.87,60948.1
2015-04-17T05:30:00Z,60755.34,61737.32
2015-04-17T05:45:00Z,61552.63,62616.41
2015-04-17T06:00:00Z,62375.32,63463.63
2015-04-17T06:15:00Z,62821.47,63878.25
2015-04-17T06:30:00Z,63035.61,64156.23
2015-04-17T06:45:00Z,63103.15,64215.77
2015-04-17T07:00:00Z,62710.31,64083.9
2015-04-17T07:15:00Z,62974.09,64336.64
2015-04-17T07:30:00Z,63357.01,64869.46
2015-04-17T07:45:00Z,64223.13,65133.63
2015-04-17T08:00:00Z,64898.89,65564.19
2015-04-17T08:15:00Z,65446.74,65880.71
2015-04-17T08:30:00Z,65812.43,66228.03
2015-04-17T08:45:00Z,65973.33,66702.6
2015-04-17T09:00:00Z,66301.31,67159.97
2015-04-17T09:15:00Z,66075.85,67648.77
2015-04-17T09:30:00Z,65969.37,67966.55
2015-04-17T09:45:00Z,65916.49,67957.58
2015-04-17T10:00:00Z,65310.31,67290.85
2015-04-17T10:15:00Z,65102.49,67054.3
2015-04-17T10:30:00Z,64891.33,66810.67
2015-04-17T10:45:00Z,64680.98,66643.89
2015-04-17T11:00:00Z,64022.17,66186.72
2015-04-17T11:15:00Z,63667.35,65943.22
2015-04-17T11:30:00Z,63393.36,65824.96
2015-04-17T11:45:00Z,62520.48,64807.12
2015-04-17T12:00:00Z,62462.35,64874.72
2015-04-17T12:15:00Z,62235.22,64693.37
2015-04-17T12:30:00Z,61903.0,64737.1
2015-04-17T12:45:00Z,61187.49,63999.23
2015-04-17T13:00:00Z,61150.71,63974.55
2015-04-17T13:15:00Z,60400.0,63929.6
2015-04-17T13:30:00Z,59718.41,63068.11
2015-04-17T13:45:00Z,59713.04,62464.87
2015-04-17T14:00:00Z,59374.72,62088.99
2015-04-17T14:15:00Z,59175.71,61634.78
2015-04-17T14:30:00Z,58883.74,61504.0
2015-04-17T14:45:00Z,58591.43,61534.83
2015-04-17T15:00:00Z,58403.23,61429.58
2015-04-17T15:15:00Z,58518.81,60995.63
2015-04-17T15:30:00Z,58151.39,60981.43
2015-04-17T15:45:00Z,58450.45,60994.82
2015-04-17T16:00:00Z,58260.46,61068.91
2015-04-17T16:15:00Z,57800.6,60955.02
2015-04-17T16:30:00Z,57760.45,61042.55
2015-04-17T16:45:00Z,57750.79,60902.55
2015-04-17T17:00:00Z,57672.06,60576.0
2015-04-17T17:15:00Z,57250.77,60190.15
2015-04-17T17:30:00Z,56939.84,59733.3
2015-04-17T17:45:00Z,56683.78,59272.63
2015-04-17T18:00:00Z,56344.09,59111.26
2015-04-17T18:15:00Z,56233.88,59147.34
2015-04-17T18:30:00Z,56316.87,58920.55
2015-04-17T18:45:00Z,55886.43,58203.67
2015-04-17T19:00:00Z,55852.75,57433.12
2015-04-17T19:15:00Z,55302.27,57186.58
2015-04-17T19:30:00Z,54352.14,56241.02
2015-04-17T19:45:00Z,53199.25,55373.74
2015-04-17T20:00:00Z,52943.34,54669.54
2015-04-17T20:15:00Z,52438.3,53931.46
2015-04-17T20:30:00Z,51392.25,52820.15
2015-04-17T20:45:00Z,50067.38,51706.21
2015-04-17T21:00:00Z,49086.11,50460.29
2015-04-17T21:15:00Z,48093.29,49521.6
2015-04-17T21:30:00Z,46897.8,48557.97
2015-04-17T21:45:00Z,46005.01,47530.16
2015-04-17T22:00:00Z,45007.23,45909.14
2015-04-17T22:15:00Z,44401.0,44098.94
2015-04-17T22:30:00Z,43438.93,43345.89
2015-04-17T22:45:00Z,42749.14,42676.25
2015-04-17T23:00:00Z,42134.81,42086.22
2015-04-17T23:15:00Z,41653.91,41518.32
2015-04-17T23:30:00Z,41047.03,41186.16
2015-04-17T23:45:00Z,40773.89,40839.57
2015-04-18T00:00:00Z,40405.46,40420.57
2015-04-18T00:15:00Z,40479.51,40131.67
2015-04-18T00:30:00Z,40374.24,40148.15
2015-04-18T00:45:00Z,40452.21,40113.78
2015-04-18T01:00:00Z,40666.67,40152.08
2015-04-18T01:15:00Z,40573.75,40086.12
2015-04-18T01:30:00Z,40693.4,40186.4
2015-04-18T01:45:00Z,40725.64,40200.86
2015-04-18T02:00:00Z,40955.44,40428.99
2015-04-18T02:15:00Z,40873.8,40476.11
2015-04-18T02:30:00Z,41073.4,40662.29
2015-04-18T02:45:00Z,41164.63,40750.0
2015-04-18T03:00:00Z,41518.86,41096.7
2015-04-18T03:15:00Z,41605.63,41229.75
2015-04-18T03:30:00Z,41574.23,41422.05
2015-04-18T03:45:00Z,41525.74,41661.97
2015-04-18T04:00:00Z,41414.81,42323.01
2015-04-18T04:15:00Z,41647.11,42517.97
2015-04-18T04:30:00Z,42276.35,43023.62
2015-04-18T04:45:00Z,42841.83,43501.87
2015-04-18T05:00:00Z,43760.53,44249.58
2015-04-18T05:15:00Z,44761.85,45222.0
2015-04-18T05:30:00Z,45910.68,46283.76
2015-04-18T05:45:00Z,46991.81,47134.21
2015-04-18T06:00:00Z,48458.31,48196.9
2015-04-18T06:15:00Z,49450.66,49140.51
2015-04-18T06:30:00Z,50246.34,49838.12
2015-04-18T06:45:00Z,50991.95,50251.22
2015-04-18T07:00:00Z,52183.6,51043.49
2015-04-18T07:15:00Z,52692.83,51779.05
2015-04-18T07:30:00Z,52893.81,52462.93
2015-04-18T07:45:00Z,53664.74,53124.86
2015-04-18T08:00:00Z,53997.78,53442.17
2015-04-18T08:15:00Z,54345.93,53651.31
2015-04-18T08:30:00Z,54655.77,54063.65
2015-04-18T08:45:00Z,55220.2,54514.52
2015-04-18T09:00:00Z,55179.82,54836.61
2015-04-18T09:15:00Z,55237.7,55322.52
2015-04-18T09:30:00Z,55379.18,55673.61
2015-04-18T09:45:00Z,55077.57,55435.23
2015-04-18T10:00:00Z,54358.56,55435.43
2015-04-18T10:15:00Z,53384.61,55225.96
2015-04-18T10:30:00Z,52739.58,55040.83
2015-04-18T10:45:00Z,51850.91,54896.01
2015-04-18T11:00:00Z,51887.31,54295.11
2015-04-18T11:15:00Z,51165.15,53655.4
2015-04-18T11:30:00Z,50700.04,53354.47
2015-04-18T11:45:00Z,50092.59,53036.09
2015-04-18T12:00:00Z,49945.42,52366.2
2015-04-18T12:15:00Z,49761.75,51975.81
2015-04-18T12:30:00Z,49366.14,52036.05
2015-04-18T12:45:00Z,48767.04,51630.71
2015-04-18T13:00:00Z,48812.03,51341.88
2015-04-18T13:15:00Z,48354.7,51168.57
2015-04-18T13:30:00Z,48210.71,50875.29
2015-04-18T13:45:00Z,47892.38,50411.15
2015-04-18T14:00:00Z,47685.26,50233.69
2015-04-18T14:15:00Z,47833.25,49989.27
2015-04-18T14:30:00Z,48013.77,50237.07
2015-04-18T14:45:00Z,47592.82,50154.21
2015-04-18T15:00:00Z,47768.39,50616.96
2015-04-18T15:15:00Z,47818.94,50610.91
2015-04-18T15:30:00Z,47834.27,50900.32
2015-04-18T15:45:00Z,47844.36,50926.53
2015-04-18T16:00:00Z,48546.52,50841.56
2015-04-18T16:15:00Z,48745.92,51162.95
2015-04-18T16:30:00Z,48838.08,51668.46
2015-04-18T16:45:00Z,48548.66,51834.16
2015-04-18T17:00:00Z,48573.21,52180.31
2015-04-18T17:15:00Z,48333.62,51940.41
2015-04-18T17:30:00Z,47937.39,51681.97
2015-04-18T17:45:00Z,47645.55,51578.04
2015-04-18T18:00:00Z,47926.37,51135.8
2015-04-18T18:15:00Z,47784.48,50687.24
2015-04-18T18:30:00Z,47923.35,50078.02
2015-04-18T18:45:00Z,48224.06,49340.73
2015-04-18T19:00:00Z,48087.39,49374.19
2015-04-18T19:15:00Z,47400.13,48997.58
2015-04-18T19:30:00Z,47052.73,48255.36
2015-04-18T19:45:00Z,46336.46,47853.77
2015-04-18T20:00:00Z,46443.07,47980.2
