date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-14 01:00:00+00:00,0.8660254037844386,0.5000000000000001,0.2697967711570243,0.9629172873477994,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,4320.16
2017-08-14 02:00:00+00:00,0.8660254037844387,-0.4999999999999998,0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,4522.81
2017-08-14 03:00:00+00:00,1.2246467991473532e-16,-1.0,0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,4836.41
2017-08-14 04:00:00+00:00,-0.8660254037844385,-0.5000000000000004,0.8878852184023752,0.4600650377311522,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,5755.95
2017-08-14 05:00:00+00:00,-0.8660254037844386,0.5000000000000001,0.9790840876823229,0.20345601305263375,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,6509.86
2017-08-14 06:00:00+00:00,-2.4492935982947064e-16,1.0,0.9976687691905392,-0.06824241336467088,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7245.82
2017-08-14 07:00:00+00:00,0.8660254037844384,0.5000000000000004,0.9422609221188205,-0.33487961217098616,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7405.09
2017-08-14 08:00:00+00:00,0.8660254037844392,-0.4999999999999992,0.8169698930104421,-0.5766803221148671,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7740.48
2017-08-14 09:00:00+00:00,3.6739403974420594e-16,-1.0,0.631087944326053,-0.7757112907044197,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7976.66
2017-08-14 10:00:00+00:00,-0.8660254037844387,-0.49999999999999983,0.3984010898462414,-0.917211301505453,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,8141.89
2017-08-14 11:00:00+00:00,-0.8660254037844392,0.4999999999999991,0.1361666490962471,-0.9906859460363306,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,8090.87
